Default,WC/TA,RE/TA,EBIT/TA,ME/TL,S/TA
0,0.0267461,0.0885209,0.0510933,0.7282421,0.5314071
0,0.2514799,0.200301,0.0685337,1.347616,0.8275038
0,0.1682917,0.2595544,0.0643906,0.7089337,1.084889
0,0.0000676,0.0967322,0.0594093,0.7008013,0.1446459
0,-0.0067106,0.0873468,0.0622005,0.5762407,0.1562598
0,-0.0884691,0.0872445,0.0406876,0.624511,0.1688047
0,-0.0286246,0.0910462,0.035402,0.5268478,0.1282824
0,-0.0518172,0.0881951,0.0624078,0.5384482,0.1447886
0,-0.0009732,0.097767,0.0440068,0.5404876,0.1331891
0,0.0549642,0.1810067,0.0462031,1.039082,0.1503368
0,-0.0430198,0.1842661,0.0410705,0.9027104,0.1618695
0,0.0067633,0.1703732,0.0299861,0.7224376,0.1451536
0,0.0413837,0.1290453,0.0214526,0.6198407,0.1486508
0,0.0587667,0.0856049,0.0139487,0.6743724,0.1661915
0,0.0865815,0.0683562,0.0290089,0.6444796,0.1758123
0,0.3711995,0.1415479,0.0760697,1.195996,0.4853065
0,0.3282714,0.1599506,0.0359795,0.8752185,0.4811358
0,0.27094,0.6166044,0.0900953,2.612633,0.4879619
0,0.2252022,0.6917351,0.0812644,1.929129,0.5108293
0,0.2316654,0.7259524,0.0978986,2.671267,0.538707
0,0.206925,0.7943336,0.0826274,1.49342,0.4526667
0,0.3198522,0.6082255,0.0469731,1.0783,0.2946157
0,0.3290685,0.6020173,0.0757509,0.9469107,0.3661075
0,0.3740758,0.6001059,0.0736793,1.169071,0.370373
0,0.4365837,0.6146415,0.0752016,2.43793,0.3522548
0,0.2609763,0.8649545,0.0980126,15.06826,0.3002384
0,0.2729702,0.9831077,0.0938986,17.24838,0.3086244
0,0.1123714,0.6662281,0.0652603,5.304596,0.2047961
0,0.1023858,0.7436563,0.0650084,2.8468,0.2279212
0,0.1881248,0.6956342,0.0667638,3.161152,0.230378
0,0.1841947,0.6554943,0.0563072,2.488261,0.1976428
0,-0.0002684,0.1328795,0.0365777,0.2401083,0.1238381
0,-0.0234666,0.0803147,0.0351318,0.2462289,0.1356693
0,-0.0275868,0.0652298,0.0467132,0.3744085,0.1462956
0,0.0786169,0.0918552,0.0547793,0.5611274,0.1555357
0,0.4461942,0.2253663,0.0427032,0.4940429,0.5952121
0,0.3871003,0.2337864,0.049061,0.6354314,0.5719718
0,0.3552791,0.2365154,0.0370753,0.6520268,0.6269932
0,0.3796292,0.28568,0.0496462,1.151699,0.6600057
0,0.44305,0.3508489,0.0505901,1.848057,0.6264758
0,0.3571238,0.3425544,0.0537463,1.188767,0.6007832
0,0.0324547,0.099009,0.0485265,1.986993,0.1113547
0,0.172378,0.4596535,0.053371,1.96702,0.7687289
0,0.0296455,0.356544,0.0658849,0.3814936,0.973012
1,0.0431737,0.2086286,0.0348589,0.0905401,1.016006
0,0.1750785,0.3896199,0.050904,1.008214,0.2848635
0,0.2003784,0.3170095,0.0523928,0.6564944,0.2906377
0,0.2045126,0.3694284,0.017382,0.963251,0.2561106
0,0.2207775,0.3239814,0.0360568,0.8029108,0.2956226
0,0.2071638,0.3397599,0.0389414,1.306189,0.3295511
0,0.2186004,0.3396581,0.039348,1.84459,0.3426188
0,0.4100686,0.68542,0.0400958,2.144336,0.2757661
0,0.39651,0.6880724,0.0525473,1.970215,0.2842959
0,0.2829413,0.6869776,0.0578502,2.760369,0.3217189
0,0.2866962,0.6093332,0.0299752,1.610633,0.2731722
0,0.3183979,0.5914309,0.0475837,1.375942,0.3082035
0,0.3613371,0.5633844,0.0536252,1.504045,0.3559454
0,0.3466104,0.564456,-0.0056335,1.174382,0.2522112
0,0.2622671,-0.0180546,0.0405252,0.2220524,0.2534322
0,0.3236952,-0.4442995,0.0156003,0.0871627,0.3502291
0,-0.0154103,0.0822798,0.0518058,0.9810023,0.1424486
0,-0.0108213,0.1295145,0.0413834,1.025915,0.1202348
0,-0.0200545,0.1584981,0.0678721,1.117196,0.1444476
0,-0.015798,0.1969841,0.0600722,0.743929,0.1382809
0,-0.0103362,0.2077146,0.0551389,0.7002603,0.1296489
0,-0.0159415,0.2194833,0.0414341,0.6751181,0.113374
0,-0.0214297,0.2392779,0.0531205,0.5823311,0.1183585
0,-0.0332677,0.2623077,0.0582184,0.6829898,0.1258986
0,0.0067133,0.2518013,0.0559926,0.9321004,0.128503
0,0.3489538,0.1474304,0.0829821,2.681172,0.4596013
0,0.2581774,0.176894,0.077108,2.079962,0.4105358
0,0.3277716,0.0932261,0.0377706,0.7793898,0.3286105
0,0.2593264,-0.0986416,0.0640269,0.4374566,0.3294896
0,0.2143562,-0.1913225,-0.0329522,1.847629,0.4146129
0,0.2606655,-0.2506766,0.0326037,1.219206,0.4341238
0,0.0294385,-0.1205022,0.0449161,0.200119,0.2840598
0,0.117676,-0.1444652,0.0536949,0.2638506,0.2797866
0,0.0903227,-0.3640635,0.0673105,0.8100134,0.3625137
0,0.0728402,-0.324176,0.0769756,2.191793,0.4009214
0,0.0640706,-0.2390409,0.081967,2.548594,0.361783
0,0.0109268,-0.2080167,0.0609872,1.320194,0.3606101
0,0.0076895,-0.2376726,0.0213847,1.105961,0.2910837
0,-0.0149126,-0.5512111,0.0533769,0.816836,0.3431173
0,0.0664305,-0.4084713,0.053925,1.230386,0.3224867
0,0.0963918,-0.3972203,0.0418139,0.8480179,0.2865429
0,0.1736764,0.2430193,0.0845772,5.58945,0.2719389
0,0.1411664,0.2265039,0.0445818,3.06571,0.2376796
0,0.1912163,0.2353313,0.0582306,2.351475,0.2238623
0,0.1354245,0.2558461,0.0195723,2.855982,0.2552688
0,0.0260609,0.2877742,0.0530379,3.022147,0.2514142
0,0.01022,0.313053,0.045285,3.452213,0.260877
0,0.6158845,0.1321198,0.0425698,2.343671,0.2248698
0,0.6914833,0.1657083,0.0381674,1.85221,0.2744703
0,0.608126,0.151096,0.0086202,1.543992,0.2458835
0,0.6415865,0.1591167,0.0511168,1.542171,0.2788726
0,0.6425512,0.1484028,0.0124473,1.135805,0.2003572
0,0.0083733,0.4539709,0.0823015,2.786422,0.3898503
0,-0.0136748,0.2119583,0.0382603,0.4816149,0.1557403
0,-0.0297788,0.2461964,0.028745,0.416138,0.1217088
0,-0.0369692,0.2320523,0.0439548,0.5372946,0.1350904
0,0.0097462,0.2453051,0.0505657,0.440333,0.1336276
0,0.0217904,0.2410116,0.0592668,0.542781,0.1247573
0,0.0283751,0.2357092,0.0455532,0.51398,0.12872
0,0.2029906,0.1129819,0.0855524,0.8923787,0.1446912
0,0.1726405,0.1805045,0.0737212,1.040486,0.1457419
0,0.1683283,0.192782,0.0719439,0.4838586,0.1416354
0,0.1366414,0.1651511,0.0778335,0.4830101,0.1979812
0,0.1766387,0.1483598,0.0876356,0.9129066,0.1987921
0,0.1481415,0.169713,0.0716118,0.4858561,0.1895396
0,0.1321308,0.4117122,0.0410724,1.400983,0.2175919
0,0.3590197,0.4719293,0.047606,1.958967,0.2128457
0,0.3632308,0.5171273,0.0595964,2.605775,0.2343165
0,0.366998,0.504166,0.0558301,1.211367,0.2308152
0,0.3734483,0.4938045,0.0504992,1.462036,0.2363947
0,0.3528952,0.5022435,0.0600092,1.952428,0.2309448
0,0.1496133,0.1533346,0.0493809,0.3499152,0.2823164
0,0.0607813,0.1431272,0.0697743,0.3339013,0.3053371
0,0.0374705,0.14479,0.056863,0.4122509,0.3188411
0,-0.0249489,-0.0996358,0.0556955,0.3109383,0.3955556
0,0.1187521,-0.0369527,0.0580952,0.5288701,0.3722975
0,-0.0093236,0.2405662,0.0457523,0.9836344,0.1278385
0,0.013102,0.2540593,0.0411224,0.9045237,0.106906
0,-0.0176165,0.2449567,0.0366152,0.8007571,0.1106824
0,-0.0409215,0.2139162,0.0322166,0.6359211,0.1147934
0,-0.3136778,0.7442004,0.0654024,3.652315,0.2715658
0,-0.3425724,0.8318437,0.0532434,2.23644,0.261831
0,-0.2884032,0.7634071,0.0657031,1.838778,0.2390588
0,-0.2297493,0.8151489,0.0496093,1.683019,0.2242945
0,-0.2192111,0.8223139,0.0721673,1.724648,0.257905
0,-0.1122503,0.8427947,0.042069,1.854554,0.2474509
0,0.0180508,0.1363392,0.0502624,0.8564026,0.1330461
0,-0.0165469,0.1726852,0.0519253,0.9300643,0.1216742
0,-0.0106362,0.1729821,0.0467329,1.208404,0.1121755
0,-0.0200383,0.1704043,0.0478795,1.099072,0.1061054
0,-0.0028358,0.1862852,0.0517687,1.517691,0.1269021
0,0.0018042,0.2195872,0.0568657,1.793548,0.1329799
0,0.0232466,0.1853461,0.0739391,1.738163,0.1603756
0,0.0603693,0.1004575,0.0684649,1.117737,0.1706571
0,0.032318,0.1836227,0.0458736,1.121325,0.1128857
0,0.0350161,0.2139488,0.0544907,1.03077,0.1658044
0,0.1842828,0.2293656,0.021501,1.144038,0.1664625
0,0.0361181,0.2140772,0.0511963,0.6827462,0.1256479
0,0.2649252,0.1796406,0.0545953,0.5223871,0.2602426
0,0.3333898,0.2006813,0.0524837,0.6599522,0.2452992
0,0.252143,0.2143173,0.0488049,1.153918,0.2360231
0,0.2667289,0.2575618,0.0543145,1.129913,0.22516
0,0.2188244,0.2740549,0.0651992,1.102619,0.20759
0,0.2300099,0.2491866,0.0505044,1.192319,0.1619363
0,0.3018191,0.3483894,0.0396529,2.949841,0.2076233
0,0.3431958,0.3693802,0.075194,2.905997,0.3460021
0,0.3917608,0.446616,0.0735118,3.436259,0.3457411
0,0.3817812,0.4951596,0.0599948,3.66292,0.3567528
0,0.2930275,0.3257507,0.0702683,3.652246,0.8128302
0,0.2814277,0.3276552,0.0587786,3.280041,1.057862
0,0.294498,0.3014309,0.0540918,3.377924,0.8794855
0,0.3393466,0.3298572,0.0570747,2.781998,0.820335
0,0.3434617,0.3695626,0.0593376,2.708448,0.8441422
0,0.1840388,0.4163295,0.0578437,2.3095,0.8142791
0,0.3178754,0.5314403,0.0495198,1.819508,0.4071387
0,0.1763433,0.4980611,0.045883,1.743203,0.3499242
0,0.241111,0.4645302,0.0358148,1.317286,0.3349151
0,0.1526821,0.4958285,0.0462197,1.678868,0.3855683
0,0.0294224,0.1312571,0.0408426,0.701147,0.1125867
0,0.0334056,0.1206719,0.0466079,0.7455233,0.1207448
0,0.039063,0.1227333,0.0348079,0.6266195,0.1060568
0,0.0193794,0.1212069,0.0432523,0.6413711,0.1222128
0,0.1168714,0.2567272,0.0439731,0.6751025,0.2028246
0,0.0780226,0.2304383,0.0412315,0.4499103,0.2144564
0,0.1085804,0.2520643,0.0687954,0.6565927,0.2868653
0,0.1500567,0.1928363,0.0261396,0.6918708,0.1823449
0,0.1831999,0.1752071,0.0311427,0.406458,0.1874889
0,0.2070111,0.1964303,0.0556845,0.8692655,0.2341696
0,0.0284693,0.0443979,0.0197805,1.037385,0.1280927
0,0.0398171,0.0614857,0.0299132,0.9510711,0.1609408
0,-0.0934823,0.0539435,0.0265331,1.013816,0.1469096
0,0.0525782,0.0597836,0.018901,0.8837537,0.1446944
0,-0.0034276,0.0335941,0.0294014,0.8726087,0.1320027
0,-0.0409322,0.0300514,0.0338193,0.8163353,0.1327182
0,0.1691368,0.2890349,0.0449641,0.8208743,0.2215493
0,0.1609131,0.2834966,0.0483002,0.745719,0.210943
0,0.129355,0.2744178,0.0493155,0.7614304,0.1884325
0,0.1223319,0.2367232,0.0463366,0.6048023,0.1856593
0,0.1363574,0.2344019,0.0637087,0.9601085,0.216213
0,0.1451578,0.2415305,0.0576449,0.9558393,0.2237432
0,0.4539526,-3.051142,-0.021505,6.273955,0.0926942
0,0.5789755,-2.373588,0.0198122,23.535,0.1536315
0,0.4221201,-1.93895,0.0222373,15.8687,0.1694187
0,-0.0246729,0.2135998,0.0423548,0.9204257,0.1525985
0,-0.0813684,0.2181249,0.0322465,0.8118992,0.1020008
0,-0.0552489,0.1783543,0.040841,0.4070535,0.1028956
0,-0.0019129,0.1606722,0.0492857,0.5471008,0.1050345
0,0.0185028,0.2076238,0.0404808,0.8259594,0.1189658
0,0.3460917,0.023377,0.0647561,0.4652569,0.2883194
0,0.3577759,0.0407692,0.0500293,0.814809,0.2958678
0,0.3389773,0.0263088,0.0724935,0.3742769,0.349064
0,0.029353,0.2935447,0.054839,2.353771,0.1113479
0,-0.0332495,0.2477935,0.0552809,1.181546,0.1041108
0,0.0104838,0.34951,0.0539925,0.9217957,0.1096097
0,0.0310084,0.3860615,0.0423245,1.094432,0.1153555
0,0.0035865,0.4168911,0.0425919,1.112896,0.0977419
0,0.0538105,0.3377426,0.0320427,0.5937495,0.5136904
0,0.0668081,0.2533755,0.0158017,0.2317774,0.4429484
0,0.0932185,0.2412726,0.0250192,1.073597,0.4600169
0,0.1369553,-0.0759472,0.0360468,0.243341,0.4786287
0,0.1710461,-0.2919935,0.0253544,0.8407453,0.5825831
0,0.2463268,-0.2917638,0.0478053,2.056145,0.587877
0,0.0953507,0.2747564,0.0517207,1.174448,0.1874503
0,0.2297415,0.5311688,0.050848,1.966231,0.4732599
0,0.267766,0.5436786,0.0564285,2.008171,0.5494184
0,0.1570692,0.4210221,0.0336307,1.148318,0.6032426
0,0.2112964,0.4232853,0.0321883,0.6766332,0.5736227
0,0.2640804,0.4343815,0.0500961,1.232588,0.5327301
0,0.3572026,0.4254415,0.0466372,1.659671,0.4892172
1,0.157971,0.108848,0.0748345,1.363119,0.3977579
0,0.1500968,-0.8223552,0.0592593,0.3545685,0.3282793
0,0.1661622,-0.4069389,0.0491585,0.5313858,0.2461865
0,0.1332702,-0.304318,0.0663627,0.8103485,0.2374721
0,0.0260033,-0.1151108,0.0463831,1.212825,0.199852
0,0.0829261,-0.0150831,0.0740191,0.4641229,0.1819924
0,0.336337,-0.040637,0.0266042,0.140236,0.1556482
0,0.2124001,-0.0238762,0.0456302,0.5667203,0.1817907
0,0.125732,0.0126246,0.0675165,1.4452,0.1728494
0,0.1573948,0.0736819,0.0729896,1.173859,0.1761919
0,0.2222984,0.0839048,0.0811473,2.740186,0.192974
0,0.2332505,0.4150841,0.0325566,0.6714404,0.2092385
0,0.0507517,0.2559327,0.0454,0.2826352,0.1602702
0,0.0702748,0.3622738,0.0419443,0.5562173,0.1888707
0,0.1021395,0.3635936,0.0464728,0.3402671,0.2110967
0,0.0731054,0.4090146,0.0428637,0.4726683,0.1880739
0,0.042542,0.4308462,0.04178,0.65747,0.2082426
0,-0.0205625,0.4474904,0.0018852,1.736988,0.2533177
0,-0.0040299,0.4790241,0.0526586,2.235574,0.3125038
0,0.036117,0.5090401,0.0626916,2.837487,0.2733099
0,0.018603,0.4918426,0.0343732,2.802707,0.2084175
0,0.0216595,0.4545435,0.0576713,2.51757,0.2726547
0,0.0443754,0.5172877,0.0826199,2.612769,0.3263446
0,0.0036848,0.4424443,0.014281,2.21057,0.2808854
0,-0.0135603,0.4305525,0.050463,1.584267,0.3589639
0,0.062668,0.4566947,0.0657863,2.059386,0.3721853
0,0.1299984,0.5105683,0.0713396,2.352385,0.453607
0,-0.0253809,0.5931617,0.0818983,4.793734,0.5105574
0,-0.0572284,0.5828401,0.0743006,3.894867,0.469057
0,-0.0404599,0.6066433,0.070573,4.391081,0.4603754
0,0.0366473,0.5984832,0.0830774,2.778526,0.4790998
0,0.2160526,-0.6845088,0.0345625,5.667947,0.2235488
0,0.1498597,-0.5799636,0.0270374,3.468619,0.2057349
0,0.2068158,-0.5152848,0.0242849,3.371341,0.1201615
0,0.4620362,-0.1407236,0.0273286,4.81967,0.11795
0,0.3255976,-0.109673,0.0158267,10.09918,0.090503
0,0.3072889,-0.1417856,0.0478234,13.8931,0.1555627
0,0.3243628,-0.0936923,0.0287136,8.965755,0.1360682
0,0.3932613,-0.020242,0.0624489,8.194505,0.1462507
0,0.2274807,0.0780089,0.0368481,6.154492,0.1546809
0,0.2456366,0.0877585,0.0176806,3.702405,0.126361
0,0.1037796,0.5505902,0.0643642,4.187296,0.408188
0,0.0606025,0.6252334,0.0517106,3.873045,0.4649737
0,0.1415653,0.3605815,0.0507189,1.585946,0.3042867
0,0.1303065,0.3841873,0.0497853,1.925029,0.305167
0,0.0746127,0.4050134,0.0665207,2.389592,0.2884122
0,0.105553,0.2868048,0.0462029,1.609642,0.2385455
0,0.0130727,0.0630945,0.0287815,1.957557,0.0830612
0,-0.0185249,-0.0276079,0.0323604,1.137722,0.1101757
0,-0.042443,-0.0851228,0.0205685,0.4687753,0.1253073
0,-0.1856863,-3.31242,0.0508904,0.2205136,0.3834234
0,-0.0020969,-1.714746,0.073723,0.4664686,0.1908589
0,0.0107332,-1.788012,0.0723445,0.4254817,0.1721512
0,0.1355561,0.1109435,0.0668387,0.5664248,0.3318537
0,0.2044457,0.1370521,0.0628895,0.5779889,0.3110632
0,0.2097627,-0.179872,0.0088283,0.2893917,0.2345881
0,0.0485658,-0.4688141,0.0511054,0.222514,0.3127402
0,0.2863322,-0.5346413,0.0479921,0.2684137,0.317746
0,0.0463102,0.3131225,0.036121,0.4797493,0.1520191
0,0.0388109,0.3414021,0.0427724,0.5372215,0.1610219
0,0.0205517,0.3729772,0.0366164,0.645774,0.1588081
0,0.0229237,0.3724263,0.0519222,0.5195824,0.1516859
0,0.0245301,0.3625466,0.0552058,0.8332417,0.1728908
0,0.0293672,0.3807336,0.0559895,1.396791,0.176297
0,0.0675479,0.093646,0.0480043,4.588182,0.1133719
0,0.0523397,0.0877681,0.0319793,4.730565,0.091883
0,0.0512606,0.0702998,0.0250591,4.499609,0.0914861
0,0.0214229,0.0375968,0.0251303,1.472167,0.0740286
0,0.0200825,0.0243098,0.0408134,1.744697,0.0690283
0,0.0072088,-0.5663517,0.0314366,1.723889,0.1232571
0,0.0467757,-0.5036414,0.0537092,2.275928,0.1032401
0,0.0369948,-0.9613312,0.0473903,1.858883,0.1475835
0,0.0203254,0.1056143,0.0179549,0.3742135,0.0679133
0,0.0308882,0.0208813,0.0182734,0.370296,0.0698501
0,-0.8615075,-0.6838365,0.0427151,0.0297572,0.1380888
0,-0.0215705,0.4323336,0.0823821,4.941917,0.3009174
0,0.0170899,0.4521962,0.0857507,4.146273,0.2995745
0,0.0494561,0.5058392,0.0855222,3.8543,0.3189113
0,-0.0241193,0.5644802,0.1079004,4.211282,0.3304915
0,-0.1127436,0.6341549,0.1048741,3.830567,0.3540699
0,-0.0245702,0.6974248,0.108793,5.007206,0.3456181
0,0.0233617,0.0015892,0.0399317,0.3161875,0.2519701
0,0.0468605,0.0027308,0.0276428,0.2514049,0.2448166
0,-0.0234192,-0.0029197,0.0311201,0.2664788,0.2619489
0,0.0488091,0.0262566,0.0395136,0.357417,0.2331552
0,0.0843357,0.0279497,0.0395981,0.2954781,0.246201
0,0.0613008,0.0466803,0.0453204,0.3223599,0.2691574
0,-0.137925,0.9166179,0.0860037,11.91917,0.2547969
0,-0.1206639,0.93576,0.0778864,13.14859,0.2516944
0,-0.0337989,0.9550823,0.0844477,10.64119,0.2259209
0,0.02156,0.889914,0.0810043,8.592897,0.2184155
0,0.0506981,0.9271186,0.0836689,9.409939,0.217859
0,0.0737331,0.918734,0.0824955,6.583299,0.2007603
0,0.4786272,-0.941112,-0.0481697,0.3835931,0.0963708
1,0.372014,-1.429416,-0.0468376,0.181752,0.1093642
0,0.0470099,0.4395968,0.1025141,6.808662,0.3484821
0,0.0453203,0.5410641,0.1118334,6.42311,0.3740839
0,0.0382072,0.6099067,0.1035539,5.22467,0.359692
0,0.0285939,0.6748173,0.0849324,4.232329,0.3793382
0,0.0418277,0.7719541,0.09998,4.102719,0.3568567
0,0.0262252,0.7747584,0.085638,3.690606,0.3608029
0,-0.0553868,0.0912583,0.0735197,1.069551,0.1311176
0,0.1918654,0.2202455,0.0524834,2.057254,0.0929137
0,0.0614531,0.0738182,0.040623,1.758871,0.08793
0,0.0704847,0.0928086,0.0210839,1.462281,0.1028346
0,-0.0416908,0.0440328,0.0194645,0.739464,0.0548473
0,-0.0087224,0.0776273,0.0453316,1.119056,0.0682814
0,-0.02109,0.0926267,0.0396396,1.204559,0.0678448
0,0.2954355,0.3666524,0.0606226,0.6867054,0.5549187
0,0.2675455,0.3976724,0.0556911,0.5344269,0.6467121
0,0.2933757,0.4213564,0.0509781,0.6639974,0.6307549
0,0.3485863,0.3634271,0.0339324,0.7682273,0.5752422
0,0.3469795,0.3483928,0.0420329,0.7591302,0.6525047
0,0.356688,0.287994,0.0666971,0.7896653,0.7733684
0,0.1183262,0.1399169,0.0442301,1.02536,0.1411446
0,0.0977816,0.3174622,0.0357576,3.708845,0.3999619
0,0.1714793,0.2669365,0.0631145,2.036858,0.4908953
0,0.1318749,0.2061387,0.0426452,1.355455,0.3972958
0,0.093868,0.2563043,0.0836136,3.096833,0.1466629
0,0.0670928,0.2563247,-0.0026346,1.894427,0.0717885
0,0.0998074,0.1911804,0.0149698,1.693054,0.0964687
0,0.0759038,0.1873504,0.0400178,1.201544,0.1097481
0,0.1139365,0.2111153,0.0415672,2.639781,0.1061933
0,0.1637544,0.3702872,0.0646575,4.722368,0.4730815
0,-0.0258222,0.2776821,0.0327753,1.129142,0.3752316
0,0.1003028,0.2971819,0.0533997,1.790746,0.3775577
0,0.1310132,0.3191839,0.067871,1.08636,0.3352734
0,0.1700533,0.3549589,0.0468714,1.21245,0.3268622
0,0.1805181,0.4035935,0.0540898,1.456184,0.3449473
0,0.0617826,0.1180987,0.0686477,1.246158,0.5332254
0,0.0513275,0.1018237,0.0526025,0.9372769,0.4051245
0,0.1877571,0.1587506,0.0368971,1.272875,0.2782875
0,0.1746252,0.2143539,0.0603226,1.611853,0.2947312
0,-0.0018432,0.3280099,0.0332577,0.7801907,0.1300288
0,0.000682,0.2988169,0.0570787,0.7203226,0.1420145
0,0.0037843,0.2648609,0.0463561,0.7532702,0.130364
0,0.0881832,0.2748253,0.0514505,0.8237813,0.4884716
0,0.1254354,0.2779263,0.0436799,0.7837594,0.4617045
0,0.176702,0.1595393,0.0264297,0.7239464,0.4036062
0,0.1660808,0.1945157,0.0555051,0.8454989,0.4939185
0,0.2139718,0.2072433,0.0477811,0.8973007,0.3303797
0,0.3408751,0.194938,0.0557546,1.544953,0.4164756
0,0.0435676,0.2715426,0.0464375,1.535566,0.1785764
0,-0.0499155,-0.0242217,0.0618105,0.4930054,0.1711771
0,-0.0502195,-0.0057494,0.0458473,0.5688488,0.1671891
0,-0.0649737,-0.0095186,0.0555645,0.655788,0.1818581
0,-0.0121141,-0.0082943,0.0303005,0.6236847,0.1624302
0,-0.0087418,0.0180749,0.0365684,0.3104373,0.1408184
0,-0.0243752,-0.0027536,0.0355882,0.3297943,0.2513664
0,-0.0130177,-0.0575333,0.029693,0.2320295,0.2404451
0,0.0228258,-0.1552153,-0.0124795,0.1368262,0.1577185
0,0.0965728,-0.1305844,0.0392753,0.1539891,0.1202529
0,0.1122974,-0.0988625,0.02863,0.1735197,0.1353573
0,0.2383225,0.406081,0.0585706,0.7060001,0.2910722
0,0.1807539,0.3897171,0.0451457,0.4266107,0.3190963
0,0.1356193,0.3958573,0.0495164,0.6459127,0.3085551
0,0.1919167,0.4104924,0.0536839,0.6685339,0.3363825
0,0.2296241,0.4280439,0.0416785,0.8864561,0.2124635
0,0.5312144,0.5468807,0.0336236,1.120112,0.231811
0,0.2430464,-0.2302838,0.0665995,2.898131,0.1867915
0,0.1613484,-0.1142037,0.0615728,4.151931,0.2017516
0,0.2539919,-0.0020075,0.0752485,5.200955,0.2113137
0,0.1542766,0.0898197,0.0735497,3.153568,0.2038767
0,0.2467118,0.1949156,0.075855,4.855766,0.1913691
0,0.2629,0.3000008,0.0690855,8.641229,0.2024326
0,0.1801445,0.5621731,0.0270984,2.684835,0.3419091
0,0.1121242,0.5820149,0.0486105,4.12527,0.3916959
0,0.0703826,0.5649076,0.0481713,2.377267,0.3523759
0,0.0074827,0.2526492,0.0422102,0.6735533,0.2625612
0,0.0174574,0.304079,0.0426327,0.6445938,0.2551388
0,0.0567763,0.3571309,0.0589453,0.9266816,0.2609545
0,0.0923557,0.3088921,0.0552001,7.822132,0.2269252
0,0.1673122,0.1517948,0.05534,6.807137,0.1305474
0,0.1976454,-0.2670369,-0.0039539,1.175223,0.110239
0,0.2189656,-0.4210793,0.008383,0.5732651,0.0947557
0,0.1324269,-0.4547578,0.048377,2.647607,0.1075334
0,0.124177,-0.7175176,0.0361896,2.834364,0.1352779
0,-0.0326284,0.6531189,0.0621479,3.305799,0.4666847
0,-0.0213536,0.6243883,0.080568,3.220141,0.4654204
0,-0.0003629,0.6416115,0.0821963,2.909751,0.4511551
0,0.2590212,0.5401199,0.0857565,2.19995,0.3460678
0,0.2593043,0.6252033,0.0657043,3.230312,0.3335434
0,0.2402443,0.6156515,0.0515755,2.42342,0.3314176
0,0.1978567,0.5510157,-0.014895,1.586297,0.2759038
0,0.1551993,0.5246735,0.0576576,1.815874,0.2692025
0,0.1728774,0.4003518,0.0536528,1.193892,0.2703184
0,0.1273585,-0.0286408,0.0401164,0.4577435,0.2369328
0,0.0739534,-0.1036887,0.0294295,0.4140892,0.212949
0,0.0669029,-0.2511971,0.0199746,0.2856858,0.2122827
0,0.066347,-0.235088,0.030238,0.4003339,0.2505586
0,0.1514342,-0.222087,0.0352327,0.6088012,0.2599213
0,-0.0038057,0.0426141,0.0202696,0.1841039,0.8049334
0,-0.0195239,0.0805576,0.0218477,0.3372903,0.1786009
0,0.0867457,0.0161399,0.0314551,0.1378935,0.1791686
0,0.0162898,-0.1286443,0.0219172,0.0672361,0.1963322
0,0.0096575,-0.3094448,0.0502342,0.2095337,0.2394349
0,0.0347386,-0.2717803,0.0457303,0.2343109,0.2268289
0,0.055093,-0.2565182,0.055626,0.3258757,0.2577804
0,0.2206891,0.1703982,0.0569876,0.6324845,0.4179547
0,0.1666101,0.1618109,0.02437,0.5221016,0.3875048
0,0.1854801,0.0910276,0.0403896,0.5256715,0.3718366
0,0.1698406,0.0447572,0.0329613,0.3226304,0.3123219
0,0.17841,0.0539489,0.0449683,0.5360339,0.3797331
0,0.1959728,0.0799093,0.0480367,0.7531084,0.3794218
